# mapping_set_id: https://blackcatinformatics.ca/gmeow/mappings/observations
# mapping_set_version: 0.1.0
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_tool: gmeow compile-mappings
# mapping_tool_version: 0.1.0
# mapping_date: 2026-06-03
# comment: Observation stack alignments: SOSA/SSN, PROV-O, CIDOC-CRM E13. The gmeow:vantage property has no direct SOSA counterpart (sosa:madeBySensor is device-centric, not standpoint-centric); the alignment is closeMatch with a note. gmeow:ScalarQuantity is canonical — no faithful external term captures the unit+determinacy+granularity bundle in one node. Added (#68): StandpointClaim → sosa:Observation; Agent → sosa:Sensor (the observer/sensor/perceiver is a standpoint). Added (#69): IdentityFacet, NameUsage, RightsStatement, and KinRelationship → sosa:Observation (universal claim construct); facetSubject / facetVantage → sosa:hasFeatureOfInterest / sosa:madeBySensor. Added (#77): gmeow:Quantity and gmeow:MeasuredValue are equivalent aliases for ScalarQuantity; aligned to QUDT qudt:QuantityValue. Added (#96): Stream → sosa:ObservationCollection; streamSample → sosa:hasMember; Agent → sosa:Platform; streamSensor → sosa:madeBySensor; streamInterval → sosa:phenomenonTime; Observation → sosa:Sampling. Added (#125): SpatialMeasurement and CoordinateObservation → sosa:Observation, iso19156:OM_Observation / OM_GeometryObservation, crmarc:S4_Observation; coordinateResult / geometryResult → sosa:hasResult.
# curie_map:
#   crm: http://www.cidoc-crm.org/cidoc-crm/
#   crmarc: http://www.cidoc-crm.org/crmarchaeo/
#   gmeow: https://blackcatinformatics.ca/gmeow/
#   iso19156: http://www.isotc211.org/iso19156/
#   om: http://www.wurvoc.org/vocabularies/om-1.8/
#   prov: http://www.w3.org/ns/prov#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sosa: http://www.w3.org/ns/sosa/
subject_id	predicate_id	object_id	mapping_justification	confidence	comment
gmeow:Observation	skos:closeMatch	crm:E13_Attribute_Assignment	semapv:ManualMappingCuration	0.9	CIDOC-CRM E13 is the closest CRM class: an activity of assigning an attribute to an item. GMEOW Observation generalises this to any act of observing or asserting, not only attribute assignment.
gmeow:Observation	skos:closeMatch	prov:Entity	semapv:ManualMappingCuration	0.8	An Observation is a relator (gufo), but as a named individual it is also a prov:Entity that can be attributed, derived, and versioned.
gmeow:Observation	skos:closeMatch	sosa:Observation	semapv:ManualMappingCuration	0.95	
gmeow:ObservationMethod	skos:closeMatch	sosa:Procedure	semapv:ManualMappingCuration	0.85	
gmeow:Quantity	skos:closeMatch	sosa:Result	semapv:ManualMappingCuration	0.7	sosa:Result is broader (any result); gmeow:Quantity is the domain-neutral alias for ScalarQuantity (#77).
gmeow:RightsStatement	skos:closeMatch	sosa:Observation	semapv:ManualMappingCuration	0.8	SOSA does not distinguish observation types; a rights claim is a kind of observation in the universal stack.
gmeow:ScalarQuantity	skos:closeMatch	sosa:Result	semapv:ManualMappingCuration	0.7	sosa:Result is broader (any result); gmeow:ScalarQuantity is specifically a scalar numeric with unit+determinacy+granularity.
gmeow:ScalarQuantity	skos:relatedMatch	om:Measure	semapv:ManualMappingCuration	0.7	OM Measure is a broader concept; GMEOW ScalarQuantity bundles value, unit, determinacy, and granularity in one node. Related match for coordinate precision and uncertainty.
gmeow:SpatialMeasurement	skos:closeMatch	iso19156:OM_Observation	semapv:ManualMappingCuration	0.85	ISO 19156 O&M is the conceptual geographic standard that inspired SOSA/SSN. SpatialMeasurement aligns to the generic OM_Observation.
gmeow:SpatialMeasurement	skos:closeMatch	sosa:Observation	semapv:ManualMappingCuration	0.9	SOSA does not distinguish spatial measurement types; SpatialMeasurement is a kind of Observation.
gmeow:StandpointClaim	skos:closeMatch	sosa:Observation	semapv:ManualMappingCuration	0.9	SOSA does not distinguish observation types; a standpoint claim is a kind of observation, and the standpoint-indexed statement realises sosa:Observation.
gmeow:Stream	skos:closeMatch	sosa:ObservationCollection	semapv:ManualMappingCuration	0.85	SOSA has no first-class Stream; ObservationCollection is the closest grouping construct.
gmeow:coordinateResult	skos:closeMatch	sosa:hasResult	semapv:ManualMappingCuration	0.9	coordinateResult is the GeoCoordinates-specific subproperty of observationResult; aligns to SOSA's generic hasResult.
gmeow:facetSubject	skos:closeMatch	sosa:hasFeatureOfInterest	semapv:ManualMappingCuration	0.9	facetSubject is the observedFeature of an identity claim; aligns to SOSA's feature of interest.
gmeow:facetVantage	skos:closeMatch	sosa:madeBySensor	semapv:ManualMappingCuration	0.75	facetVantage is the asserting agent of an identity claim; aligns to SOSA's sensor (device-centric, broader via broadMatch on Agent).
gmeow:geometryResult	skos:closeMatch	sosa:hasResult	semapv:ManualMappingCuration	0.9	geometryResult is the Geometry-specific subproperty of observationResult; aligns to SOSA's generic hasResult.
gmeow:observationMethod	skos:closeMatch	crm:P33_used_specific_technique	semapv:ManualMappingCuration	0.85	
gmeow:observationMethod	skos:closeMatch	sosa:usedProcedure	semapv:ManualMappingCuration	0.9	
gmeow:observationResult	skos:closeMatch	crm:P141_assigned	semapv:ManualMappingCuration	0.85	
gmeow:observationResult	skos:closeMatch	prov:generated	semapv:ManualMappingCuration	0.75	Inverse direction: prov:wasGeneratedBy links Entity to Activity; gmeow:observationResult links Observation to its result Entity. Semantic alignment, not structural identity.
gmeow:observationResult	skos:closeMatch	sosa:hasResult	semapv:ManualMappingCuration	0.9	
gmeow:observedFeature	skos:closeMatch	crm:P140_assigned_attribute_to	semapv:ManualMappingCuration	0.85	
gmeow:observedFeature	skos:closeMatch	sosa:hasFeatureOfInterest	semapv:ManualMappingCuration	0.95	
gmeow:streamInterval	skos:closeMatch	sosa:phenomenonTime	semapv:ManualMappingCuration	0.7	Stream interval vs per-observation phenomenon time.
gmeow:streamSample	skos:closeMatch	sosa:hasMember	semapv:ManualMappingCuration	0.8	Stream sample is a member of the observation collection.
gmeow:streamSensor	skos:closeMatch	sosa:madeBySensor	semapv:ManualMappingCuration	0.75	Per-stream vs per-observation sensor attribution.
gmeow:vantage	skos:closeMatch	crm:P14_carried_out_by	semapv:ManualMappingCuration	0.8	crm:P14 is event-centric; gmeow:vantage is relator-centric. Semantic alignment on 'who performed it'.
gmeow:vantage	skos:closeMatch	prov:wasAttributedTo	semapv:ManualMappingCuration	0.85	prov:wasAttributedTo is a property, gmeow:vantage is a property; the alignment is on the semantic axis (who is responsible), not structural identity.
gmeow:vantage	skos:closeMatch	sosa:madeBySensor	semapv:ManualMappingCuration	0.7	SOSA is device-centric; gmeow:vantage covers human standpoints, organizations, and sensors alike. CloseMatch with a note.
