# mapping_set_id: https://blackcatinformatics.ca/gmeow/mappings/places
# mapping_set_version: 0.1.0
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_tool: gmeow compile-mappings
# mapping_tool_version: 0.1.0
# mapping_date: 2026-06-03
# comment: Location alignments for comprehensive geo interop — schema.org, GeoSPARQL, GeoNames, Getty (gvp), Wikidata, WGS84, vCard, BOT, ifcOWL. placeType/storageMedium are value individuals aligned (closeMatch) to external classes/feature-codes; address components align to schema.org + vCard for lossless round-trip; containedInPlace aligns to the topological "within"/parent relations of every geo vocab. StorageLocation/Location/storage* and authorityLink are canonical (no faithful external term). Coreference of place INSTANCES to gazetteer records is done in data with skos:exactMatch + gmeow:authorityLink (Wikidata as hub), not here. Added (#96): Stream → sta:Datastream; LocationState → sta:HistoricalLocation + sosa:Sample; Trajectory → sta:Datastream. Added (#83): indoor realm bridging to BOT (Zone/Site/Building/Storey/Space, containsZone, adjacentZone) and ifcOWL (IfcBuilding/IfcBuildingStorey/IfcSpace/IfcSite) by reference.
# curie_map:
#   bfo: http://purl.obolibrary.org/obo/
#   bot: https://w3id.org/bot#
#   brick: https://brickschema.org/schema/Brick#
#   crm: http://www.cidoc-crm.org/cidoc-crm/
#   crmgeo: http://www.ics.forth.gr/isl/CRMgeo/
#   dcterms: http://purl.org/dc/terms/
#   geo: http://www.opengis.net/ont/geosparql#
#   gmeow: https://blackcatinformatics.ca/gmeow/
#   gn: http://www.geonames.org/ontology#
#   gvp: http://vocab.getty.edu/ontology#
#   ifc: http://www.buildingsmart-tech.org/ifcOWL/IFC4#
#   lgdo: http://linkedgeodata.org/ontology/
#   mf: http://www.opengis.net/ont/movingfeatures#
#   owl: http://www.w3.org/2002/07/owl#
#   pleiades: http://pleiades.stoa.org/places/vocab#
#   pos: http://purl.org/ieee1872-owl/pos#
#   schema: https://schema.org/
#   semapv: https://w3id.org/semapv/vocab/
#   sf: http://www.opengis.net/ont/sf#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sosa: http://www.w3.org/ns/sosa/
#   sta: http://www.opengis.net/def/ont/sensorthings/1.1/
#   time: http://www.w3.org/2006/time#
#   vcard: http://www.w3.org/2006/vcard/ns#
#   wd: http://www.wikidata.org/entity/
#   wdt: http://www.wikidata.org/prop/direct/
#   wgs84: http://www.w3.org/2003/01/geo/wgs84_pos#
#   whg: https://whgazetteer.org/
subject_id	predicate_id	object_id	object_label	mapping_justification	confidence	comment
gmeow:eulerOrder	skos:closeMatch	wd:Q465493	Euler angles	semapv:ManualMappingCuration	0.8	
gmeow:extendedAddress	skos:closeMatch	vcard:extended-address		semapv:ManualMappingCuration	0.9	
gmeow:geometryTypeLineString	skos:closeMatch	sf:LineString		semapv:ManualMappingCuration	0.95	
gmeow:geometryTypeMultiLineString	skos:closeMatch	sf:MultiLineString		semapv:ManualMappingCuration	0.95	
gmeow:geometryTypeMultiPoint	skos:closeMatch	sf:MultiPoint		semapv:ManualMappingCuration	0.95	
gmeow:geometryTypeMultiPolygon	skos:closeMatch	sf:MultiPolygon		semapv:ManualMappingCuration	0.95	
gmeow:geometryTypePoint	skos:closeMatch	sf:Point		semapv:ManualMappingCuration	0.95	
gmeow:geometryTypePolygon	skos:closeMatch	sf:Polygon		semapv:ManualMappingCuration	0.95	
gmeow:hasCapacity	skos:closeMatch	schema:maximumAttendeeCapacity		semapv:ManualMappingCuration	0.7	schema.org maximumAttendeeCapacity is a flat integer property on Place/Event; GMEOW hasCapacity links to a reified Capacity Measurement. Directional lossy projection.
gmeow:hasCoordinates	skos:closeMatch	schema:geo		semapv:ManualMappingCuration	0.8	
gmeow:hasGeometry	skos:closeMatch	geo:hasGeometry		semapv:ManualMappingCuration	0.9	
gmeow:hasPlaceName	skos:closeMatch	pleiades:Name		semapv:ManualMappingCuration	0.8	
gmeow:hasPose	skos:closeMatch	pos:pose		semapv:ManualMappingCuration	0.85	
gmeow:hasPoseOrientation	skos:closeMatch	pos:poseOrientation		semapv:ManualMappingCuration	0.85	
gmeow:hasPosePosition	skos:closeMatch	pos:posePosition		semapv:ManualMappingCuration	0.85	
gmeow:heading	skos:closeMatch	wd:Q41154	heading	semapv:ManualMappingCuration	0.8	
gmeow:latitude	skos:closeMatch	wgs84:lat		semapv:ManualMappingCuration	0.9	
gmeow:locatedAt	skos:closeMatch	schema:location		semapv:ManualMappingCuration	0.7	
gmeow:longitude	skos:closeMatch	wgs84:long		semapv:ManualMappingCuration	0.9	
gmeow:overlayAuthority	skos:closeMatch	schema:organizer		semapv:ManualMappingCuration	0.5	schema.org organizer is a loose match for the authority that imposed a regulatory overlay; GMEOW overlayAuthority is specifically the governing body (state, international organization, indigenous council) that decreed the regulation. Directional lossy projection.
gmeow:overlayRegulation	skos:closeMatch	schema:legislation		semapv:ManualMappingCuration	0.6	schema.org legislation is a CreativeWork subclass for laws; GMEOW overlayRegulation links to a machine-readable RightsStatement (deontic rules). Directional lossy projection.
gmeow:overlayTypeCivilTimeZone	skos:closeMatch	time:TimeZone		semapv:ManualMappingCuration	0.8	OWL-Time TimeZone is a temporal reference position; GMEOW overlayTypeCivilTimeZone adds the regulatory authority and time-scoped interval, treating the timezone as a government-decreed spatial overlay.
gmeow:overlayTypeCivilTimeZone	skos:closeMatch	wd:Q12868	time zone	semapv:ManualMappingCuration	0.9	
gmeow:overlayTypeCustomsZone	skos:closeMatch	wd:Q783930	customs territory	semapv:ManualMappingCuration	0.8	
gmeow:overlayTypeElectoralDistrict	skos:closeMatch	wd:Q171441	electoral district	semapv:ManualMappingCuration	0.9	
gmeow:overlayTypeFishingZone	skos:closeMatch	wd:Q1285733	exclusive economic zone	semapv:ManualMappingCuration	0.85	UNCLOS Article 55 defines the EEZ; GMEOW models it as a regulatory overlay with authority, time scope, and deontic rules. Maritime-specific depth bounds use overlayLowerBound / overlayUpperBound.
gmeow:overlayTypePostalZone	skos:closeMatch	wd:Q37447	postal code	semapv:ManualMappingCuration	0.9	
gmeow:overlayTypeProtectedArea	skos:closeMatch	wd:Q1041938	protected area	semapv:ManualMappingCuration	0.9	IUCN management categories (Ia–VI) are additional classifications on the protected area, not subclasses.
gmeow:overlayTypeRestrictedAirspace	skos:closeMatch	wd:Q2574180	no-fly zone	semapv:ManualMappingCuration	0.85	AIXM airspace types (prohibited, restricted, danger, TRA, TSA) are specific kinds of restricted airspace, aligned by reference in data via skos:exactMatch to the relevant AIXM code list values.
gmeow:overlayTypeSanctions	skos:closeMatch	wd:Q1540287	sanctions	semapv:ManualMappingCuration	0.8	
gmeow:overlayTypeZoning	skos:closeMatch	wd:Q160730	zoning	semapv:ManualMappingCuration	0.85	
gmeow:pitch	skos:closeMatch	wd:Q465493	Euler angles	semapv:ManualMappingCuration	0.8	
gmeow:placeSupersededBy	skos:closeMatch	wdt:P1366	replaced by	semapv:ManualMappingCuration	0.85	
gmeow:placeSupersedes	skos:closeMatch	wdt:P1365	replaces	semapv:ManualMappingCuration	0.85	
gmeow:placeType	skos:closeMatch	gvp:placeType		semapv:ManualMappingCuration	0.8	
gmeow:placeTypeAdministrativeArea	skos:closeMatch	gn:A		semapv:ManualMappingCuration	0.8	
gmeow:placeTypeAdministrativeArea	skos:closeMatch	schema:AdministrativeArea		semapv:ManualMappingCuration	0.9	
gmeow:placeTypeBuilding	skos:closeMatch	bot:Building		semapv:ManualMappingCuration	0.85	
gmeow:placeTypeBuilding	skos:closeMatch	gn:S		semapv:ManualMappingCuration	0.6	
gmeow:placeTypeBuilding	skos:closeMatch	ifc:IfcBuilding		semapv:ManualMappingCuration	0.8	ifcOWL is reference-only; GMEOW models the concept and links by IRI without copying axioms.
gmeow:placeTypeBuilding	skos:closeMatch	wd:Q41176		semapv:ManualMappingCuration	0.8	
gmeow:placeTypeCity	skos:closeMatch	gn:P		semapv:ManualMappingCuration	0.8	
gmeow:placeTypeCity	skos:closeMatch	schema:City		semapv:ManualMappingCuration	0.9	
gmeow:placeTypeCity	skos:closeMatch	wd:Q515		semapv:ManualMappingCuration	0.9	
gmeow:placeTypeCountry	skos:closeMatch	gn:A		semapv:ManualMappingCuration	0.7	
gmeow:placeTypeCountry	skos:closeMatch	schema:Country		semapv:ManualMappingCuration	0.9	
gmeow:placeTypeCountry	skos:closeMatch	wd:Q6256		semapv:ManualMappingCuration	0.9	
gmeow:placeTypeFloor	skos:closeMatch	bot:Storey		semapv:ManualMappingCuration	0.85	
gmeow:placeTypeFloor	skos:closeMatch	ifc:IfcBuildingStorey		semapv:ManualMappingCuration	0.8	ifcOWL is reference-only; GMEOW models the concept and links by IRI without copying axioms.
gmeow:placeTypeNaturalFeature	skos:closeMatch	gn:T		semapv:ManualMappingCuration	0.6	
gmeow:placeTypeRoom	skos:closeMatch	bot:Space		semapv:ManualMappingCuration	0.85	
gmeow:placeTypeRoom	skos:closeMatch	ifc:IfcSpace		semapv:ManualMappingCuration	0.8	ifcOWL is reference-only; GMEOW models the concept and links by IRI without copying axioms.
gmeow:placeTypeRoom	skos:closeMatch	wd:Q180516		semapv:ManualMappingCuration	0.8	
gmeow:placeTypeSite	skos:closeMatch	bot:Site		semapv:ManualMappingCuration	0.85	
gmeow:placeTypeSite	skos:closeMatch	ifc:IfcSite		semapv:ManualMappingCuration	0.8	ifcOWL is reference-only; GMEOW models the concept and links by IRI without copying axioms.
gmeow:postOfficeBox	skos:closeMatch	schema:postOfficeBoxNumber		semapv:ManualMappingCuration	0.9	
gmeow:postOfficeBox	skos:closeMatch	vcard:post-office-box		semapv:ManualMappingCuration	0.9	
gmeow:postalCode	owl:equivalentProperty	schema:postalCode		semapv:ManualMappingCuration	1.0	
gmeow:postalCode	skos:closeMatch	vcard:postal-code		semapv:ManualMappingCuration	0.9	
gmeow:proximity	skos:closeMatch	schema:distance		semapv:ManualMappingCuration	0.75	schema.org:distance is a flat property with range QuantitativeValue or Text; GMEOW proximity is a reified Measurement with frame-declared metric kind. Directional lossy projection.
gmeow:quaternionW	skos:closeMatch	wd:Q462283	quaternion	semapv:ManualMappingCuration	0.8	
gmeow:quaternionX	skos:closeMatch	wd:Q462283	quaternion	semapv:ManualMappingCuration	0.8	
gmeow:quaternionY	skos:closeMatch	wd:Q462283	quaternion	semapv:ManualMappingCuration	0.8	
gmeow:quaternionZ	skos:closeMatch	wd:Q462283	quaternion	semapv:ManualMappingCuration	0.8	
gmeow:roll	skos:closeMatch	wd:Q465493	Euler angles	semapv:ManualMappingCuration	0.8	
gmeow:streetAddress	owl:equivalentProperty	schema:streetAddress		semapv:ManualMappingCuration	1.0	
gmeow:streetAddress	skos:closeMatch	vcard:street-address		semapv:ManualMappingCuration	0.9	
gmeow:timezone	skos:closeMatch	vcard:tz		semapv:ManualMappingCuration	0.9	
gmeow:yaw	skos:closeMatch	wd:Q465493	Euler angles	semapv:ManualMappingCuration	0.8	
