# mapping_set_id: https://blackcatinformatics.ca/gmeow/mappings/logic-gufo
# mapping_set_version: 0.1.0
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_tool: gmeow regenerate (mappings)
# mapping_tool_version: 0.1.0
# mapping_date: 2026-06-03
# comment: "Complete gUFO-class coverage from canonical logic: terms. The five temporary-situation reifiers are explicitly related to the logic:Fluent replacement pattern and marked Unsupported; no target class disappears silently."
# curie_map:
#   gufo: http://purl.org/nemo/gufo#
#   logic: https://blackcatinformatics.ca/logic/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
# # gUFO is a generated ValidationOnly projection. These links document its complete class surface; the vendored transition snapshot does not outrank logic: as canon.
subject_id	predicate_id	object_id	mapping_justification	confidence	comment
logic:Relator	skos:closeMatch	gufo:Relator	semapv:ManualMappingCuration	0.95	
logic:RigidType	skos:closeMatch	gufo:RigidType	semapv:ManualMappingCuration	0.95	
logic:Role	skos:closeMatch	gufo:Role	semapv:ManualMappingCuration	0.95	
logic:RoleMixin	skos:closeMatch	gufo:RoleMixin	semapv:ManualMappingCuration	0.95	
logic:SemiRigidType	skos:closeMatch	gufo:SemiRigidType	semapv:ManualMappingCuration	0.95	
logic:Situation	skos:closeMatch	gufo:Situation	semapv:ManualMappingCuration	0.95	
logic:Situation	skos:closeMatch	gufo:SituationType	semapv:ManualMappingCuration	0.85	The canonical logic:Situation sort is the compiler's type-level target for gUFO SituationType; closeMatch records the projection convention without an identity claim.
logic:Sortal	skos:closeMatch	gufo:Sortal	semapv:ManualMappingCuration	0.95	
logic:SubKind	skos:closeMatch	gufo:SubKind	semapv:ManualMappingCuration	0.95	
logic:Type	skos:closeMatch	gufo:Type	semapv:ManualMappingCuration	0.9	
logic:VariableCollection	skos:closeMatch	gufo:VariableCollection	semapv:ManualMappingCuration	0.95	
