# mapping_set_id: https://blackcatinformatics.ca/gmeow/mappings/procedures
# mapping_set_version: 0.1.0
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_tool: gmeow-dev sync --mode update --outputs generated (mappings)
# mapping_tool_version: 0.1.0
# mapping_date: 2026-06-03
# comment: "Plan \u27c2 execution de-conflation alignments to P-Plan, PROV-O, schema.org HowTo/Recipe, OPMW, OBI, BPMN, RO-Crate, the workflow engines Airflow / CWL / WDL / Temporal / Nextflow, and openEHR Task Planning (PROC). gmeow:Procedure is a logic:Plan; every engine surface is a lossy by-reference lowering of that canonical process model (Principle 5). openEHR Task Planning is the higher-fidelity target \u2014 it carries loops and guarded branching \u2014 and its distinctive DLM constructs are subsumed natively (currency \u2192 logic:FreshnessGuard's logic:freshnessHorizon age axis AND time_window \u2192 its logic:freshnessWindow explicit valid-time-interval axis \u2014 both orthogonal axes of one guard, manual-notification \u2192 logic:NotificationWaitSchema, ISM linkage \u2192 logic:instantiatesPlan)."
# curie_map:
#   bpmn: http://www.omg.org/spec/BPMN/20100524/MODEL#
#   gmeow: https://blackcatinformatics.ca/gmeow/
#   logic: https://blackcatinformatics.ca/logic/
#   obi: http://purl.obolibrary.org/obo/OBI_
#   opmw: https://www.opmw.org/ontology/
#   pplan: http://purl.org/net/p-plan#
#   prov: http://www.w3.org/ns/prov#
#   ro_crate: https://w3id.org/ro/crate/#
#   schema: https://schema.org/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
subject_id	predicate_id	object_id	mapping_justification	confidence	comment
gmeow:Procedure	skos:closeMatch	pplan:Plan	semapv:ManualMappingCuration	0.85	P-Plan Plan; GMEOW Procedure is broader (includes recipes, CI, business processes).
gmeow:Procedure	skos:closeMatch	prov:Plan	semapv:ManualMappingCuration	0.8	PROV-O Plan; GMEOW Procedure is typed as InformationObject and carries step structure.
gmeow:Procedure	skos:closeMatch	schema:HowTo	semapv:ManualMappingCuration	0.85	schema.org HowTo; GMEOW Procedure is broader (includes protocols, CI, business processes).
gmeow:Procedure	skos:closeMatch	schema:Recipe	semapv:ManualMappingCuration	0.9	schema.org Recipe is a Procedure of type recipe.
gmeow:Procedure	skos:relatedMatch	https://airflow.apache.org/concept/DAG	semapv:ManualMappingCuration	0.6	Apache Airflow DAG (by reference, no canonical RDF): a procedure is a DAG of tasks. Lossy lowering — Airflow forbids cycles (a logic:Iteration loop must unroll or error) and has no per-outcome compensation (omitted).
gmeow:Procedure	skos:relatedMatch	https://openwdl.org/concept/Workflow	semapv:ManualMappingCuration	0.6	Workflow Description Language (WDL) workflow (by reference, no canonical RDF): a procedure is a WDL workflow of calls. Lossy lowering of the canonical plan.
gmeow:Procedure	skos:relatedMatch	https://specifications.openehr.org/releases/PROC/latest/task_planning.html#TASK_PLAN	semapv:ManualMappingCuration	0.65	openEHR Task Planning TASK_PLAN / SUB_PLAN (by reference): a constituent sub-procedure (gmeow:hasSubProcedure) is an openEHR task plan nested under a work plan. The sub-plan nesting round-trips; the same concurrency / compensation drops as the work-plan bridge apply.
gmeow:Procedure	skos:relatedMatch	https://specifications.openehr.org/releases/PROC/latest/task_planning.html#WORK_PLAN	semapv:ManualMappingCuration	0.7	openEHR Task Planning WORK_PLAN (by reference, no canonical RDF): a top-level procedure is an openEHR work plan. Higher fidelity than the acyclic engines — TP-VML/DLM carries loops and guarded branching, so a logic:Iteration or logic:Choice in the plan projects faithfully rather than unrolling. Lossy only where TP-VML lacks logic:'s concurrency-serializability and per-outcome compensation.
gmeow:Procedure	skos:relatedMatch	https://temporal.io/concept/Workflow	semapv:ManualMappingCuration	0.55	Temporal Workflow (by reference, no canonical RDF): a procedure is a Temporal workflow definition. Temporal DOES express loops and compensation (saga) imperatively, so the lowering is closer for control flow but is a code surface, not a declarative spec — carried by reference only.
gmeow:Procedure	skos:relatedMatch	https://w3id.org/cwl/cwl#Workflow	semapv:ManualMappingCuration	0.6	Common Workflow Language Workflow (by reference, no stable RDF term IRIs): a procedure is a CWL workflow. Lossy — CWL is acyclic dataflow (a logic:Iteration loop must unroll) and carries no compensation (omitted).
gmeow:Procedure	skos:relatedMatch	https://www.nextflow.io/concept/Workflow	semapv:ManualMappingCuration	0.6	Nextflow workflow (by reference, no canonical RDF): a procedure is a Nextflow dataflow workflow of processes. Lossy — Nextflow concurrency is channel-implicit (a logic:ConcurrentComposition serializes in the spec view) and there is no compensation primitive (omitted).
gmeow:ProcedureStep	skos:closeMatch	opmw:WorkflowTemplateProcess	semapv:ManualMappingCuration	0.75	OPMW WorkflowTemplateProcess; GMEOW ProcedureStep is the atomic step in a plan.
gmeow:ProcedureStep	skos:closeMatch	pplan:Step	semapv:ManualMappingCuration	0.85	P-Plan Step; GMEOW ProcedureStep adds stepType values and subprocess composition.
gmeow:ProcedureStep	skos:closeMatch	schema:HowToStep	semapv:ManualMappingCuration	0.85	schema.org HowToStep; GMEOW ProcedureStep adds control-flow and data-flow relators.
gmeow:ProcedureStep	skos:relatedMatch	https://airflow.apache.org/concept/Task	semapv:ManualMappingCuration	0.6	Apache Airflow Task (by reference): a procedure step is an Airflow task node in the DAG.
gmeow:ProcedureStep	skos:relatedMatch	https://openwdl.org/concept/Task	semapv:ManualMappingCuration	0.6	Workflow Description Language (WDL) task (by reference): a procedure step is a WDL task.
gmeow:ProcedureStep	skos:relatedMatch	https://specifications.openehr.org/releases/PROC/latest/task_planning.html#TASK	semapv:ManualMappingCuration	0.7	openEHR Task Planning TASK / TASK_ACTION (by reference): a procedure step is an openEHR task. A DLM-gated task maps to a guarded logic:Choice step (preserved, not unrolled); a manual-notification task maps to logic:NotificationWaitSchema (subsumed natively); a DLM currency-guarded task input maps to logic:FreshnessGuard (subsumed natively) — BOTH its axes: `currency` (max age) to logic:freshnessHorizon and `time_window` (an explicit valid-time interval) to logic:freshnessWindow / logic:freshnessWindowStart / logic:freshnessWindowEnd.
gmeow:ProcedureStep	skos:relatedMatch	https://temporal.io/concept/Activity	semapv:ManualMappingCuration	0.55	Temporal Activity (by reference): a procedure step is a Temporal activity invoked by the workflow.
gmeow:ProcedureStep	skos:relatedMatch	https://w3id.org/cwl/cwl#WorkflowStep	semapv:ManualMappingCuration	0.6	Common Workflow Language WorkflowStep (by reference): a procedure step is a CWL workflow step.
gmeow:ProcedureStep	skos:relatedMatch	https://www.nextflow.io/concept/Process	semapv:ManualMappingCuration	0.6	Nextflow process (by reference): a procedure step is a Nextflow process node consuming/producing channels.
gmeow:branchConditionIf	skos:relatedMatch	logic:Choice	semapv:ManualMappingCuration	0.7	An if-then guard on a gmeow:ControlFlow edge realizes the canonical binary choice combinator logic:Choice (the guarded then-arm vs. the alternative). Structural, not equivalent: the guard VALUE marks which combinator the reified edge realizes, it is not the combinator class. The implicit else / default arm corresponds to logic:Fallback (try the guarded arm, else the default).
gmeow:branchConditionLoop	skos:relatedMatch	logic:Iteration	semapv:ManualMappingCuration	0.7	A loop-back guard on a gmeow:ControlFlow edge realizes the canonical iteration combinator logic:Iteration (logic:iterationBody gated by logic:iterationCondition). Structural, not equivalent. A loop is a back-edge in the flow graph, so a procedure carrying a loop guard is outside the acyclic DAG fragment the certifier accepts.
gmeow:branchConditionParallel	skos:relatedMatch	logic:ConcurrentComposition	semapv:ManualMappingCuration	0.7	A parallel split/join guard on a gmeow:ControlFlow edge realizes the canonical concurrent-composition combinator logic:ConcurrentComposition (two co-equal legs run concurrently). Structural, not equivalent.
gmeow:branchConditionSwitch	skos:relatedMatch	logic:Choice	semapv:ManualMappingCuration	0.6	An n-way switch guard on a gmeow:ControlFlow edge realizes the canonical choice combinator logic:Choice. logic:Choice is BINARY (logic:leftOperand / logic:rightOperand), so an n-way switch corresponds to a right-nested cascade of binary logic:Choice nodes; the single canonical combinator target is logic:Choice. Structural, not equivalent. The implicit default case corresponds to logic:Fallback.
gmeow:hasProcedureStep	skos:closeMatch	schema:step	semapv:ManualMappingCuration	0.85	schema.org step — the steps of a HowTo.
gmeow:stepInput	skos:closeMatch	pplan:Input	semapv:ManualMappingCuration	0.8	P-Plan Input variable; GMEOW stepInput is a property pointing to any entity.
gmeow:stepInput	skos:closeMatch	prov:used	semapv:ManualMappingCuration	0.7	PROV-O used — an activity consumes an entity; GMEOW stepInput is the plan-level consumption.
gmeow:stepInput	skos:closeMatch	schema:supply	semapv:ManualMappingCuration	0.7	schema.org supply — a consumable input to a HowToStep.
gmeow:stepInput	skos:closeMatch	schema:tool	semapv:ManualMappingCuration	0.7	schema.org tool — a tool used in a HowToStep.
gmeow:stepOutput	skos:closeMatch	pplan:Output	semapv:ManualMappingCuration	0.8	P-Plan Output variable; GMEOW stepOutput is a property pointing to any entity.
gmeow:stepOutput	skos:closeMatch	prov:wasGeneratedBy	semapv:ManualMappingCuration	0.7	PROV-O wasGeneratedBy — an entity is produced by an activity; GMEOW stepOutput is the plan-level production.
gmeow:stepOutput	skos:closeMatch	schema:result	semapv:ManualMappingCuration	0.7	schema.org result — the output of a HowTo.
gmeow:stepTypeBranch	skos:relatedMatch	bpmn:gateway	semapv:ManualMappingCuration	0.7	BPMN gateway; GMEOW stepTypeBranch is a value on a ProcedureStep.
