# mapping_set_id: https://blackcatinformatics.ca/gmeow/mappings/observations
# mapping_set_version: 0.1.0
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_tool: gmeow regenerate (mappings)
# mapping_tool_version: 0.1.0
# mapping_date: 2026-06-03
# comment: "Observation stack alignments: SOSA/SSN, PROV-O, CIDOC-CRM E13. The gmeow:vantage property has no direct SOSA counterpart (sosa:madeBySensor is device-centric, not standpoint-centric); the alignment is closeMatch with a note. math:Quantity and math:quantityValue are the sole quantity/value authorities; their SOSA, OM, IVOA, LOINC, and QUDT grounding correspondences are authored by the math slice in mappings/quantity-bridges.ttl, while this catalog owns observation qualifiers and domain roles. Added: StandpointClaim \u2192 sosa:Observation; Agent \u2192 sosa:Sensor (the observer/sensor/perceiver is a standpoint). Added (observation-spine bridge): IdentityFacet, NameUsage, RightsStatement, and KinRelationship \u2192 sosa:Observation (universal claim construct); facetSubject / facetVantage \u2192 sosa:hasFeatureOfInterest / sosa:madeBySensor. Added (stream-to-trajectory design): Stream \u2192 sosa:ObservationCollection; streamSample \u2192 sosa:hasMember; Agent \u2192 sosa:Platform; streamSensor \u2192 sosa:madeBySensor; streamInterval \u2192 sosa:phenomenonTime; Observation \u2192 sosa:Sampling. Added (spatial-measurement design): SpatialMeasurement and CoordinateObservation \u2192 sosa:Observation, iso19156:OM_Observation / OM_GeometryObservation, crmarc:S4_Observation; coordinateResult / geometryResult \u2192 sosa:hasResult. Added (sensory slice): Sensor \u2192 sosa:Sensor (precise alignment, superseding Agent broadMatch); SensorPlatform \u2192 sosa:Platform (precise alignment, superseding Agent relatedMatch); ObservableProperty \u2192 sosa:ObservableProperty; SensoryQuantity \u2192 sosa:Result; sensoryProperty \u2192 sosa:observedProperty; platformLocation \u2192 geo:location; Sensor \u2192 obi:device; observationMethod \u2192 oboe:Protocol / obi:assay; ObservableProperty \u2192 oboe:Characteristic / pato:quality; SensoryObservation \u2192 qb:Observation; unit \u2192 om:hasUnit."
# curie_map:
#   bbc: http://www.bbc.co.uk/ontologies/news/
#   crm: http://www.cidoc-crm.org/cidoc-crm/
#   crmarc: http://www.cidoc-crm.org/crmarchaeo/
#   geo: http://www.opengis.net/ont/geosparql#
#   gmeow: https://blackcatinformatics.ca/gmeow/
#   iptc: http://iptc.org/std/NewsML-G2/
#   iso19156: http://www.isotc211.org/iso19156/
#   loinc: http://loinc.org/rdf/
#   math: https://blackcatinformatics.ca/math/
#   oa: http://www.w3.org/ns/oa#
#   obi: http://purl.obolibrary.org/obo/OBI_
#   oboe: http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#
#   obscore: http://www.ivoa.net/rdf/ObsCore#
#   om: http://www.wurvoc.org/vocabularies/om-1.8/
#   pato: http://purl.obolibrary.org/obo/PATO_
#   prov: http://www.w3.org/ns/prov#
#   qb: http://purl.org/linked-data/cube#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   snomed: http://snomed.info/id/
#   sosa: http://www.w3.org/ns/sosa/
subject_id	predicate_id	object_id	mapping_justification	confidence	comment
gmeow:Observation	skos:closeMatch	oboe:Observation	semapv:ManualMappingCuration	0.85	OBOE Observation is the core observation construct in the Extensible Observation Ontology; GMEOW Observation unifies it with measurement, standpoint claim, and identity claim.
gmeow:Observation	skos:closeMatch	prov:Entity	semapv:ManualMappingCuration	0.8	An Observation is a relator (gufo), but as a named individual it is also a prov:Entity that can be attributed, derived, and versioned.
gmeow:Observation	skos:closeMatch	sosa:Observation	semapv:ManualMappingCuration	0.95	
gmeow:ObservationMethod	skos:closeMatch	loinc:Method	semapv:ManualMappingCuration	0.85	LOINC Method describes how a laboratory test was performed; close match to GMEOW ObservationMethod in clinical contexts.
gmeow:ObservationMethod	skos:closeMatch	sosa:Procedure	semapv:ManualMappingCuration	0.85	
gmeow:ObservationalActivity	skos:closeMatch	obi:0000011	semapv:ManualMappingCuration	0.8	OBI investigation (OBI:0000011) is a planned process with the objective to produce information about some evaluant — the closest OBI class for a structured observational activity such as a clinical trial or survey.
gmeow:ObservationalActivity	skos:relatedMatch	crmarc:A1_Excavation_Process_Unit	semapv:ManualMappingCuration	0.75	CRMarchaeo A1 Excavation Process Unit is the closest class for an observational activity whose event type is excavation. Related match because A1 is specifically about destructive excavation, not any observational activity.
gmeow:ObservationalActivity	skos:relatedMatch	iptc:NewsMessage	semapv:ManualMappingCuration	0.7	IPTC NewsMessage is the report container; GMEOW ObservationalActivity is broader than journalism (science, archaeology, clinical trials, etc.).
gmeow:ObservationalActivity	skos:relatedMatch	qb:DataSet	semapv:ManualMappingCuration	0.6	An ObservationalActivity that produces aggregate statistical data (e.g. a census) projects to an RDF Data Cube DataSet. Related match because the activity and the dataset are distinct: one generates the other.
gmeow:ObservedFeature	skos:closeMatch	crmarc:A2_Stratigraphic_Volume_Unit	semapv:ManualMappingCuration	0.8	CRMarchaeo A2 Stratigraphic Volume Unit is the physical layer being observed in an archaeological context.
gmeow:ObservedFeature	skos:relatedMatch	snomed:116154003	semapv:ManualMappingCuration	0.7	SNOMED CT Patient is the subject of a clinical observation. Related match because observedFeature is more general (any entity, not only patients).
gmeow:RightsStatement	skos:closeMatch	sosa:Observation	semapv:ManualMappingCuration	0.8	SOSA does not distinguish observation types; a rights claim is a kind of observation in the universal stack.
gmeow:Sensor	skos:closeMatch	obi:0000968	semapv:ManualMappingCuration	0.8	OBI device (OBI:0000968) is a material entity that is designed to perform a function. A GMEOW Sensor is an Agent (observer) that may be realised by a device.
gmeow:Sensor	skos:closeMatch	sosa:Sensor	semapv:ManualMappingCuration	0.9	Precise alignment: a GMEOW Sensor is a more specific kind of Agent that acts as vantage in a SensoryObservation. Supersedes the broader Agent → sosa:Sensor broadMatch (eqObs018).
gmeow:Sensor	skos:relatedMatch	obscore:facility	semapv:ManualMappingCuration	0.75	IVOA ObsCore facility identifies the telescope or observatory that produced the observation.
gmeow:Sensor	skos:relatedMatch	obscore:instrument	semapv:ManualMappingCuration	0.75	IVOA ObsCore instrument identifies the instrument aboard the facility. Two relatedMatch rows because GMEOW Sensor unifies facility and instrument.
gmeow:SensorPlatform	skos:closeMatch	sosa:Platform	semapv:ManualMappingCuration	0.85	Precise alignment: a GMEOW SensorPlatform hosts sensors and is situated at a place. Supersedes the broader Agent → sosa:Platform relatedMatch (eqObs031).
gmeow:SensoryObservation	skos:closeMatch	obscore:ObsDataset	semapv:ManualMappingCuration	0.85	IVOA ObsCore ObsDataset is the closest class for an astronomical observation dataset.
gmeow:SensoryObservation	skos:closeMatch	qb:Observation	semapv:ManualMappingCuration	0.75	QB Observation is contextual — a SensoryObservation becomes a QB Observation when it is part of a qb:DataSet / qb:Slice. The alignment is closeMatch with context note.
gmeow:SensoryObservation	skos:relatedMatch	loinc:LabTest	semapv:ManualMappingCuration	0.8	LOINC LabTest is the closest LOINC class for a laboratory test observation. Related match because GMEOW SensoryObservation covers any sensory/perceptual observation, not only lab tests.
gmeow:SensoryObservation	skos:relatedMatch	snomed:404684003	semapv:ManualMappingCuration	0.75	SNOMED CT ClinicalFinding is an observation interpreted as a diagnosis or finding.
gmeow:SensoryQuantity	skos:closeMatch	sosa:Result	semapv:ManualMappingCuration	0.85	sosa:Result is broader (any result); gmeow:SensoryQuantity is specifically a sensory-produced scalar numeric and specializes the sole math:Quantity authority.
gmeow:SpatialMeasurement	skos:closeMatch	iso19156:OM_Observation	semapv:ManualMappingCuration	0.85	ISO 19156 O&M is the conceptual geographic standard that inspired SOSA/SSN. SpatialMeasurement aligns to the generic OM_Observation.
gmeow:SpatialMeasurement	skos:closeMatch	sosa:Observation	semapv:ManualMappingCuration	0.9	SOSA does not distinguish spatial measurement types; SpatialMeasurement is a kind of Observation.
gmeow:StandpointClaim	skos:closeMatch	sosa:Observation	semapv:ManualMappingCuration	0.9	SOSA does not distinguish observation types; a standpoint claim is a kind of observation, and the standpoint-indexed statement realises sosa:Observation.
gmeow:StandpointClaim	skos:relatedMatch	bbc:NewsEvent	semapv:ManualMappingCuration	0.75	BBC NewsEvent is a reported real-world event; GMEOW StandpointClaim generalises this to any standpoint-indexed claim, not only news.
gmeow:StandpointClaim	skos:relatedMatch	oa:Annotation	semapv:ManualMappingCuration	0.8	Open Annotation Annotation is the closest W3C construct for a standpoint-indexed claim with body (the claim) and target (the observed feature). The projection layer provides the directional mapping to oa:hasBody / oa:hasTarget.
gmeow:Stream	skos:closeMatch	sosa:ObservationCollection	semapv:ManualMappingCuration	0.85	SOSA has no first-class Stream; ObservationCollection is the closest grouping construct.
gmeow:claimModality	skos:closeMatch	sosa:hasResult	semapv:ManualMappingCuration	0.75	the modality result of a standpoint claim is the SOSA result of the observation (StandpointTenure observation design)
gmeow:coordinateResult	skos:closeMatch	sosa:hasResult	semapv:ManualMappingCuration	0.9	coordinateResult is the GeoCoordinates-specific subproperty of observationResult; aligns to SOSA's generic hasResult.
gmeow:facetSubject	skos:closeMatch	sosa:hasFeatureOfInterest	semapv:ManualMappingCuration	0.9	facetSubject is the observedFeature of an identity claim; aligns to SOSA's feature of interest.
gmeow:facetVantage	skos:closeMatch	sosa:madeBySensor	semapv:ManualMappingCuration	0.75	facetVantage is the asserting agent of an identity claim; aligns to SOSA's sensor (device-centric, broader via broadMatch on Agent).
gmeow:geometryResult	skos:closeMatch	sosa:hasResult	semapv:ManualMappingCuration	0.9	geometryResult is the Geometry-specific subproperty of observationResult; aligns to SOSA's generic hasResult.
gmeow:hasReferenceFrame	skos:relatedMatch	obscore:coordsys	semapv:ManualMappingCuration	0.7	IVOA ObsCore coordsys carries coordinate system metadata for celestial reference frames. Related match because GMEOW hasReferenceFrame is more general (spatial, temporal, and celestial frames).
gmeow:observationMethod	skos:closeMatch	crm:P33_used_specific_technique	semapv:ManualMappingCuration	0.85	
gmeow:observationMethod	skos:closeMatch	obi:0000070	semapv:ManualMappingCuration	0.75	OBI assay (OBI:0000070) is a planned process with the objective to produce information about some evaluant. Aligns to the procedure/method of an observation.
gmeow:observationMethod	skos:closeMatch	oboe:Protocol	semapv:ManualMappingCuration	0.75	The procedure or protocol used to make an observation.
gmeow:observationMethod	skos:closeMatch	sosa:usedProcedure	semapv:ManualMappingCuration	0.9	
gmeow:observationResult	skos:closeMatch	crm:P141_assigned	semapv:ManualMappingCuration	0.85	
gmeow:observationResult	skos:closeMatch	prov:generated	semapv:ManualMappingCuration	0.75	Inverse direction: prov:wasGeneratedBy links Entity to Activity; gmeow:observationResult links Observation to its result Entity. Semantic alignment, not structural identity.
gmeow:observationResult	skos:closeMatch	sosa:hasResult	semapv:ManualMappingCuration	0.9	
gmeow:observedFeature	skos:closeMatch	crm:P140_assigned_attribute_to	semapv:ManualMappingCuration	0.85	
gmeow:observedFeature	skos:closeMatch	oboe:Entity	semapv:ManualMappingCuration	0.75	OBOE Entity is broader (any entity); GMEOW observedFeature is the specific entity whose property is being observed.
gmeow:observedFeature	skos:closeMatch	sosa:hasFeatureOfInterest	semapv:ManualMappingCuration	0.95	
gmeow:platformLocation	skos:closeMatch	geo:location	semapv:ManualMappingCuration	0.8	SOSA core has no direct platform-location property; bridge via GeoSPARQL geo:location by reference.
gmeow:sensoryProperty	skos:closeMatch	sosa:observedProperty	semapv:ManualMappingCuration	0.9	The observable property that a sensory observation measures.
gmeow:streamInterval	skos:closeMatch	sosa:phenomenonTime	semapv:ManualMappingCuration	0.7	Stream interval vs per-observation phenomenon time.
gmeow:streamSample	skos:closeMatch	sosa:hasMember	semapv:ManualMappingCuration	0.8	Stream sample is a member of the observation collection.
gmeow:streamSensor	skos:closeMatch	sosa:madeBySensor	semapv:ManualMappingCuration	0.75	Per-stream vs per-observation sensor attribution.
gmeow:unit	skos:closeMatch	om:hasUnit	semapv:ManualMappingCuration	0.85	OM models om:hasUnit as the property relating a measure to its om:Unit; gmeow:unit is the parallel property edge (a quantity to its unit IRI), so the alignment stays property-to-property. GMEOW unit points to QUDT by default, with OM as an alternative by reference.
gmeow:vantage	skos:closeMatch	crm:P14_carried_out_by	semapv:ManualMappingCuration	0.8	crm:P14 is event-centric; gmeow:vantage is relator-centric. Semantic alignment on 'who performed it'.
gmeow:vantage	skos:closeMatch	prov:wasAttributedTo	semapv:ManualMappingCuration	0.85	prov:wasAttributedTo is a property, gmeow:vantage is a property; the alignment is on the semantic axis (who is responsible), not structural identity.
gmeow:vantage	skos:closeMatch	sosa:madeBySensor	semapv:ManualMappingCuration	0.7	SOSA is device-centric; gmeow:vantage covers human standpoints, organizations, and sensors alike. CloseMatch with a note.
gmeow:vantage	skos:relatedMatch	iptc:Assertor	semapv:ManualMappingCuration	0.7	IPTC Assertor is the person or organisation making the claim; GMEOW vantage is broader (human, machine, organisational, or sensor standpoint).
math:Quantity	skos:relatedMatch	loinc:Quantity	semapv:ManualMappingCuration	0.75	LOINC Quantity is a clinical numeric-result kind with a unit; math:Quantity is domain-independent and carries an explicit dimension. The clinical commitment is a validation-only bridge view rather than mathematical identity.
math:Quantity	skos:relatedMatch	obscore:observable	semapv:ManualMappingCuration	0.7	IVOA ObsCore observable names the measured physical-quantity field of an astronomical dataset, while math:Quantity is the domain-independent dimensioned value object. The role/context shift makes this a validation-only bridge view.
math:Quantity	skos:relatedMatch	om:Measure	semapv:ManualMappingCuration	0.7	OM 1.8 Measure is the older value-and-unit carrier corresponding to the dimensioned math:Quantity surface; the local quantity additionally carries an explicit math:Dimension and observation qualifiers remain external to this correspondence.
math:Quantity	skos:relatedMatch	sosa:Result	semapv:ManualMappingCuration	0.7	A math:Quantity can fill the SOSA result role, but sosa:Result is role-defined and includes non-quantitative results. This is a validation-only commitment-shifting bridge, not a type equivalence.
