# mapping_set_id: https://blackcatinformatics.ca/gmeow/mappings/events
# mapping_set_version: 0.1.0
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_tool: gmeow-dev sync --mode update --outputs generated (mappings)
# mapping_tool_version: 0.1.0
# mapping_date: 2026-06-03
# comment: "Universal-event alignments (event/temporal design) \u2014 gmeow:Event + the gmeow:Participation relator + the open gmeow:eventType / gmeow:ParticipantRole / gmeow:TemporalPrecision value vocabularies + the Allen temporal-relation algebra + Duration / RecurrenceRule, supersetting schema.org Event, CIDOC-CRM E5/E7, OWL-Time, the Time Event Ontology (TEO), ISO-TimeML (TLINK/TIMEX3/EVENT), PROV-O, iCalendar, LODE, SEM, BIO / GEDCOM X (the life-event types) and Wikidata BY REFERENCE. VALUE VOCABULARIES: eventType / participationRole individuals are gufo:QualityValue values, aligned to external classes, fact-types and role-properties with skos:closeMatch (a value-to-class/property correspondence), mirroring placeType. An unforeseen type/role is a fresh individual, never a new class or subproperty (Principle 9 \u2014 no overtyping, no role-subproperty proliferation). REIFIED PARTICIPATION: gmeow:Participation is the NameUsage relator idiom; it carries role / period / confidence / provenance / standpoint that schema.org's flat attendee/performer/organizer and OWL-Time's participation-free interval algebra cannot. The flat gmeow:hasParticipant covers the 80% case and projects to the flat targets. TEMPORAL RELATIONS: the 13 Allen interval relations relate gmeow:Event occurrences directly (the ISO-TimeML TLINK / TEO event-event idiom), aligned to OWL-Time interval* (relatedMatch \u2014 OWL-Time relates the intervals) and TEO (closeMatch \u2014 TEO is BFO-grounded like GMEOW). ISO-TimeML is an XML scheme with no canonical RDF namespace, so its TLINK/TIMEX3/EVENT relType/type/tense/aspect STRING enums are documented as value correspondences (see the inline table), not IRI-aligned; its OWL realization IS OWL-Time, aligned here. CONTESTED FACTS: a disputed type, role, date or location is several coexisting gmeow:accordingTo-indexed claims (standpoint module, standpoint facility), never one slot to win; there is no preferredRank / primaryClaim. CANONICAL (no faithful external term): gmeow:temporalPrecision and gmeow:earliestStart / latestEnd fuzzy bounds (related only to CRM E52 P82a/P82b begin/end-of bounds and TEO hasApproximation)."
# curie_map:
#   bio: http://purl.org/vocab/bio/0.1/
#   crm: http://www.cidoc-crm.org/cidoc-crm/
#   crmgeo: http://www.ics.forth.gr/isl/CRMgeo/
#   gedcom: http://www.w3.org/2000/10/swap/pim/gedcom#
#   gmeow: https://blackcatinformatics.ca/gmeow/
#   gx: http://gedcomx.org/
#   ical: http://www.w3.org/2002/12/cal/icaltzd#
#   lode: http://linkedevents.org/ontology/
#   prov: http://www.w3.org/ns/prov#
#   schema: https://schema.org/
#   sem: http://semanticweb.cs.vu.nl/2009/11/sem/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   teo: https://sbmi.uth.edu/bsdi/TEO_1.0.0.owl#
#   time: http://www.w3.org/2006/time#
#   wd: http://www.wikidata.org/entity/
#   wdt: http://www.wikidata.org/prop/direct/
subject_id	predicate_id	object_id	object_label	mapping_justification	confidence	comment
gmeow:eventLocation	skos:closeMatch	schema:location		semapv:ManualMappingCuration	0.85	
gmeow:eventLocation	skos:closeMatch	sem:hasPlace		semapv:ManualMappingCuration	0.85	
gmeow:eventObservation	skos:relatedMatch	crm:P140_assigned_attribute_to		semapv:ManualMappingCuration	0.55	CIDOC P140 links E13 (the assignment event) to the item observed; GMEOW eventObservation links Event to Observation. Related match because the direction and granularity differ.
gmeow:eventSpacetime	skos:relatedMatch	crm:E92_Spacetime_Volume	Spacetime Volume	semapv:ManualMappingCuration	0.55	an event spacetime slice is a discrete projection of a spacetime volume onto a LocationState; no direct CIDOC property exists from Event to E92
gmeow:eventSpacetime	skos:relatedMatch	crmgeo:SP1_Spacetime_Volume	Spacetime Volume	semapv:ManualMappingCuration	0.55	CRMgeo SP1 is the geospatial extension of CIDOC E92; same relatedMatch rationale as eqEvents129
gmeow:eventTime	skos:closeMatch	bio:date		semapv:ManualMappingCuration	0.85	BIO life-event date — replaces the former free-text gmeow:eventDate
gmeow:eventTime	skos:closeMatch	gedcom:date		semapv:ManualMappingCuration	0.7	legacy W3C gedcom date
gmeow:eventTime	skos:closeMatch	ical:dtstart		semapv:ManualMappingCuration	0.8	a point event's instant ↔ iCalendar DTSTART
gmeow:eventTime	skos:closeMatch	schema:startDate		semapv:ManualMappingCuration	0.85	point-in-time placement → schema startDate (projection collapses an interval too)
gmeow:eventTime	skos:closeMatch	wdt:P585		semapv:ManualMappingCuration	0.85	Wikidata 'point in time' (P585)
gmeow:eventToLocation	skos:closeMatch	schema:toLocation		semapv:ManualMappingCuration	0.85	schema scopes toLocation to MoveAction/TransferAction; gmeow scopes to any movement-shaped Event — closeMatch, with the MoveAction typing handled by the projection cell (MoveAction projection)
gmeow:eventTrajectory	skos:relatedMatch	crm:E92_Spacetime_Volume	Spacetime Volume	semapv:ManualMappingCuration	0.6	a trajectory is a continuous spacetime volume (relatedMatch — it is a path, not any arbitrary volume)
gmeow:eventType	skos:closeMatch	sem:eventType		semapv:ManualMappingCuration	0.8	SEM eventType — the event→kind property
gmeow:eventType	skos:relatedMatch	ical:summary		semapv:ManualMappingCuration	0.4	the event-type label is downcast to a human-readable iCalendar SUMMARY
gmeow:eventType	skos:relatedMatch	schema:additionalType		semapv:ManualMappingCuration	0.5	schema:additionalType carries a type beyond the rdf:type (the flat projection target for eventType)
gmeow:eventTypeAdoption	skos:closeMatch	bio:Adoption		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeAdoption	skos:closeMatch	gx:Adoption		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeAnnulment	skos:closeMatch	bio:Annulment		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeAnnulment	skos:closeMatch	gx:Annulment		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeAudit	skos:relatedMatch	schema:ReviewAction		semapv:ManualMappingCuration	0.6	An audit is a kind of review action in schema.org's flat taxonomy.
gmeow:eventTypeBaptism	skos:closeMatch	bio:Baptism		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeBaptism	skos:closeMatch	gx:Baptism		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeBarMitzvah	skos:closeMatch	gx:BarMitzvah		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeBatMitzvah	skos:closeMatch	gx:BatMitzvah		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeBirth	skos:closeMatch	bio:Birth		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeBirth	skos:closeMatch	gx:Birth		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeBurial	skos:closeMatch	bio:Burial		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeBurial	skos:closeMatch	gx:Burial		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeCensus	skos:closeMatch	gx:Census		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeChristening	skos:closeMatch	gx:Christening		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeConfirmation	skos:closeMatch	gx:Confirmation		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeCremation	skos:closeMatch	bio:Cremation		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeCremation	skos:closeMatch	gx:Cremation		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeDeath	skos:closeMatch	bio:Death		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeDeath	skos:closeMatch	gx:Death		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeDivorce	skos:closeMatch	bio:Divorce		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeDivorce	skos:closeMatch	gx:Divorce		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeEmigration	skos:closeMatch	gx:Emigration		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeEngagement	skos:closeMatch	gx:Engagement		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeFirstCommunion	skos:closeMatch	gx:FirstCommunion		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeFuneral	skos:closeMatch	bio:Funeral		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeFuneral	skos:closeMatch	gx:Funeral		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeGraduation	skos:closeMatch	bio:Graduation		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeGraduation	skos:closeMatch	gx:Graduation		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeImmigration	skos:closeMatch	gx:Immigration		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeMarriage	skos:closeMatch	bio:Marriage		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeMarriage	skos:closeMatch	gedcom:Marriage		semapv:ManualMappingCuration	0.85	legacy W3C gedcom marriage
gmeow:eventTypeMarriage	skos:closeMatch	gx:Marriage		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeMigration	skos:closeMatch	schema:MoveAction		semapv:ManualMappingCuration	0.8	a migration-typed event is schema's MoveAction shape; the projection types ANY endpoint-bearing event as MoveAction structurally (value-to-class convention, MoveAction projection)
gmeow:eventTypeMilitaryService	skos:closeMatch	gx:MilitaryService		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeNameChange	skos:closeMatch	bio:NameChange		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeNaturalization	skos:closeMatch	bio:Naturalization		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeNaturalization	skos:closeMatch	gx:Naturalization		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeOrdination	skos:closeMatch	bio:Ordination		semapv:ManualMappingCuration	0.95	
gmeow:eventTypeOrdination	skos:closeMatch	gx:Ordination		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeProbate	skos:closeMatch	gx:Probate		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeResidence	skos:closeMatch	gx:Residence		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeRetirement	skos:closeMatch	gx:Retirement		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeSeparation	skos:closeMatch	gx:Separation		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeSurvey	skos:relatedMatch	schema:DiscoverAction		semapv:ManualMappingCuration	0.6	A survey is a kind of discovery/action in schema.org's flat action taxonomy.
gmeow:eventTypeWill	skos:closeMatch	gx:Will		semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:finishedBy	skos:closeMatch	teo:finishedBy		semapv:ManualMappingCuration	0.85	Time Event Ontology (TEO) event-event Allen relation
gmeow:finishedBy	skos:relatedMatch	time:intervalFinishedBy		semapv:ManualMappingCuration	0.6	OWL-Time interval relation (over the events' temporal extents)
gmeow:finishes	skos:closeMatch	teo:finishes		semapv:ManualMappingCuration	0.85	Time Event Ontology (TEO) event-event Allen relation
gmeow:finishes	skos:relatedMatch	time:intervalFinishes		semapv:ManualMappingCuration	0.6	OWL-Time interval relation (over the events' temporal extents)
gmeow:hasDuration	skos:closeMatch	schema:duration		semapv:ManualMappingCuration	0.8	schema:duration
gmeow:hasDuration	skos:relatedMatch	time:hasDuration		semapv:ManualMappingCuration	0.6	OWL-Time hasDuration (TemporalEntity → Duration; GMEOW scopes it to events)
gmeow:hasParticipant	skos:closeMatch	bio:agent		semapv:ManualMappingCuration	0.8	BIO agent in a life event
gmeow:hasParticipant	skos:closeMatch	crm:P11_had_participant		semapv:ManualMappingCuration	0.8	CIDOC-CRM P11 had participant
gmeow:hasParticipant	skos:closeMatch	ical:attendee		semapv:ManualMappingCuration	0.75	the flat participant shortcut ↔ iCalendar ATTENDEE
gmeow:hasParticipant	skos:closeMatch	lode:involvedAgent		semapv:ManualMappingCuration	0.85	the flat event-participant shortcut
gmeow:hasParticipant	skos:closeMatch	sem:hasActor		semapv:ManualMappingCuration	0.85	SEM actor of an event
gmeow:hasParticipant	skos:exactMatch	prov:wasAssociatedWith		semapv:ManualMappingCuration	0.8	an event's agent participants are PROV's associated agents; gmeow scopes to any Event where PROV scopes to Activities — exactMatch on the shared activity use (PROV activity alignment phase 2)
gmeow:hasRecurrenceRule	skos:relatedMatch	schema:eventSchedule		semapv:ManualMappingCuration	0.6	schema:eventSchedule relates an event/series to its recurrence schedule
gmeow:hasSubEvent	skos:closeMatch	crm:P9_consists_of		semapv:ManualMappingCuration	0.8	CIDOC P9 consists of — event mereology
gmeow:hasSubEvent	skos:closeMatch	schema:subEvent		semapv:ManualMappingCuration	0.85	
gmeow:latestEnd	skos:relatedMatch	crm:P82b_end_of_the_end		semapv:ManualMappingCuration	0.6	fuzzy upper bound ≈ CIDOC E52 end-of-the-end
gmeow:latestEnd	skos:relatedMatch	ical:dtend		semapv:ManualMappingCuration	0.5	the fuzzy upper bound becomes the VEVENT DTEND
gmeow:meets	skos:closeMatch	teo:meets		semapv:ManualMappingCuration	0.85	Time Event Ontology (TEO) event-event Allen relation
gmeow:meets	skos:relatedMatch	time:intervalMeets		semapv:ManualMappingCuration	0.6	OWL-Time interval relation (over the events' temporal extents)
gmeow:metBy	skos:closeMatch	teo:metBy		semapv:ManualMappingCuration	0.85	Time Event Ontology (TEO) event-event Allen relation
gmeow:metBy	skos:relatedMatch	time:intervalMetBy		semapv:ManualMappingCuration	0.6	OWL-Time interval relation (over the events' temporal extents)
gmeow:overlappedBy	skos:closeMatch	teo:overlappedBy		semapv:ManualMappingCuration	0.85	Time Event Ontology (TEO) event-event Allen relation
gmeow:overlappedBy	skos:relatedMatch	time:intervalOverlappedBy		semapv:ManualMappingCuration	0.6	OWL-Time interval relation (over the events' temporal extents)
gmeow:overlaps	skos:closeMatch	teo:overlaps		semapv:ManualMappingCuration	0.85	Time Event Ontology (TEO) event-event Allen relation
gmeow:overlaps	skos:relatedMatch	time:intervalOverlaps		semapv:ManualMappingCuration	0.6	OWL-Time interval relation (over the events' temporal extents)
gmeow:participationInterval	skos:relatedMatch	sem:hasTimeStamp		semapv:ManualMappingCuration	0.45	the period over which a participation held
gmeow:participationParticipant	skos:relatedMatch	prov:agent		semapv:ManualMappingCuration	0.5	the participant end of the reified Participation (prov:agent of a qualified association)
gmeow:participationRole	skos:relatedMatch	crm:P14.1_in_the_role_of		semapv:ManualMappingCuration	0.55	CIDOC P14.1 in the role of — the role a participant played
gmeow:roleAttendee	skos:closeMatch	schema:attendee		semapv:ManualMappingCuration	0.85	attendee-role value ↔ schema:attendee property
gmeow:roleOfficiant	skos:closeMatch	bio:officiator		semapv:ManualMappingCuration	0.8	officiant-role value ↔ BIO officiator property — generalizes the former gmeow:hasOfficiant subproperty
gmeow:roleOrganizer	skos:closeMatch	schema:organizer		semapv:ManualMappingCuration	0.85	organizer-role value ↔ schema:organizer property
gmeow:roleParticipantPrincipal	skos:closeMatch	bio:principal		semapv:ManualMappingCuration	0.8	principal-role value ↔ BIO principal property — generalizes the former gmeow:hasPrincipal subproperty
gmeow:rolePerformer	skos:closeMatch	schema:performer		semapv:ManualMappingCuration	0.85	performer-role value ↔ schema:performer property
gmeow:roleWitness	skos:closeMatch	bio:witness		semapv:ManualMappingCuration	0.8	witness-role value ↔ BIO witness property — generalizes the former gmeow:hasWitness subproperty
gmeow:startedBy	skos:closeMatch	teo:startedBy		semapv:ManualMappingCuration	0.85	Time Event Ontology (TEO) event-event Allen relation
gmeow:startedBy	skos:relatedMatch	time:intervalStartedBy		semapv:ManualMappingCuration	0.6	OWL-Time interval relation (over the events' temporal extents)
gmeow:starts	skos:closeMatch	teo:starts		semapv:ManualMappingCuration	0.85	Time Event Ontology (TEO) event-event Allen relation
gmeow:starts	skos:relatedMatch	time:intervalStarts		semapv:ManualMappingCuration	0.6	OWL-Time interval relation (over the events' temporal extents)
gmeow:subEventOf	skos:closeMatch	schema:superEvent		semapv:ManualMappingCuration	0.85	X subEventOf Y ↔ X schema:superEvent Y (the super event of X is Y)
