# mapping_set_id: https://blackcatinformatics.ca/gmeow/mappings/rights
# mapping_set_version: 0.1.0
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_tool: gmeow-dev sync --mode update --outputs generated (mappings)
# mapping_tool_version: 0.1.0
# mapping_date: 2026-06-03
# comment: "Rights / IP / trademark / licensing alignments (rights facility). MACHINE-READABLE RIGHTS: gmeow:RightsStatement is the canonical superset of an ODRL Policy / Set (W3C ODRL 2.2); gmeow:Permission / gmeow:Prohibition / gmeow:Duty are the odrl:Permission / odrl:Prohibition / odrl:Duty rule trio, and gmeow:ruleAction values (reproduce / distribute / derive / commercialize / attribute / share-alike / \u2026) are the odrl:action vocabulary, exactMatch the CC REL permission/requirement/prohibition classes (cc:Reproduction, cc:DerivativeWorks, cc:Attribution, cc:ShareAlike, cc:CommercialUse). The full ODRL policy and CC REL licence are GENERATED projections (queries/projections/odrl.rq, cc.rq). LICENCE-IS-AGREEMENT: gmeow:License (\u2291 gmeow:Agreement) closeMatch cc:License / odrl:Offer / dcterms:LicenseDocument; gmeow:hasLicense exactMatch dcterms:license, closeMatch schema:license / cc:license. ATTRIBUTION REUSE: gmeow:copyrightHolder / gmeow:trademarkHolder (\u2291 gmeow:wasAttributedTo) closeMatch dcterms:rightsHolder / schema:copyrightHolder; gmeow:attributionText closeMatch schema:creditText / cc:attributionName. COPYRIGHT STATUS: gmeow:CopyrightStatus values closeMatch the RightsStatements.org standardized statements (InC / NKC / CNE) and the CC public-domain mark; the facility relates to PREMIS 3 rights (premis:RightsStatement). DISTINCT FROM the ontology-alignment LinkPolicy (the native LinkPolicy in `crates/license`): that governs whether an external vocabulary's AXIOMS may be copied INTO GMEOW; this facility governs the rights of the INSTANCES GMEOW describes. The gmeow:LicenseFamily value vocabulary is the ontology-side reflection of that classification, not a copy of it."
# curie_map:
#   cc: http://creativecommons.org/ns#
#   ccpd: https://creativecommons.org/publicdomain/
#   dc: http://purl.org/dc/elements/1.1/
#   dcterms: http://purl.org/dc/terms/
#   gmeow: https://blackcatinformatics.ca/gmeow/
#   ma: http://www.w3.org/ns/ma-ont#
#   odrl: http://www.w3.org/ns/odrl/2/
#   premis: http://www.loc.gov/premis/rdf/v3/
#   rstmt: https://rightsstatements.org/vocab/
#   schema: https://schema.org/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   spdx: http://spdx.org/rdf/terms#
# # REFUSED: no preferred / primary right (Principle 9) — coexisting rights statements are co-equal; GMEOW has no winner-selecting rights projection.
# # WIPO trademark concepts are linked via Wikidata (gmeow-wikidata.sssom.tsv: wd:Q167270 trademark, wd:P1716 brand) rather than a fabricated wipo: namespace IRI.
subject_id	predicate_id	object_id	mapping_justification	confidence	comment
gmeow:acquireLicensePage	skos:exactMatch	schema:acquireLicensePage	semapv:ManualMappingCuration	0.95	
gmeow:acquireLicensePage	skos:relatedMatch	cc:morePermissions	semapv:ManualMappingCuration	0.6	CC REL more-permissions page
gmeow:actionAcceptTracking	skos:exactMatch	odrl:acceptTracking	semapv:ManualMappingCuration	0.85	
gmeow:actionAggregate	skos:exactMatch	odrl:aggregate	semapv:ManualMappingCuration	0.85	
gmeow:actionAnnotate	skos:exactMatch	odrl:annotate	semapv:ManualMappingCuration	0.85	
gmeow:actionAnonymize	skos:exactMatch	odrl:anonymize	semapv:ManualMappingCuration	0.85	
gmeow:actionArchive	skos:exactMatch	odrl:archive	semapv:ManualMappingCuration	0.85	
gmeow:actionAttribute	skos:closeMatch	cc:Attribution	semapv:ManualMappingCuration	0.85	CC REL Attribution
gmeow:actionAttribute	skos:exactMatch	odrl:attribute	semapv:ManualMappingCuration	0.85	
gmeow:actionCommercialize	skos:closeMatch	cc:CommercialUse	semapv:ManualMappingCuration	0.8	CC REL Commercial Use (a prohibition under NC licences)
gmeow:actionCommercialize	skos:exactMatch	odrl:commercialize	semapv:ManualMappingCuration	0.85	
gmeow:actionCompensate	skos:exactMatch	odrl:compensate	semapv:ManualMappingCuration	0.85	
gmeow:actionConcurrentUse	skos:exactMatch	odrl:concurrentUse	semapv:ManualMappingCuration	0.85	
gmeow:actionDelete	skos:exactMatch	odrl:delete	semapv:ManualMappingCuration	0.85	
gmeow:actionDerive	skos:closeMatch	cc:DerivativeWorks	semapv:ManualMappingCuration	0.85	CC REL Derivative Works
gmeow:actionDerive	skos:exactMatch	odrl:derive	semapv:ManualMappingCuration	0.85	
gmeow:actionDigitize	skos:exactMatch	odrl:digitize	semapv:ManualMappingCuration	0.85	
gmeow:actionDisplay	skos:exactMatch	odrl:display	semapv:ManualMappingCuration	0.85	
gmeow:actionDistribute	skos:closeMatch	cc:Distribution	semapv:ManualMappingCuration	0.85	CC REL Distribution
gmeow:actionDistribute	skos:exactMatch	odrl:distribute	semapv:ManualMappingCuration	0.9	
gmeow:actionEnsureExclusivity	skos:exactMatch	odrl:ensureExclusivity	semapv:ManualMappingCuration	0.85	
gmeow:actionExecute	skos:exactMatch	odrl:execute	semapv:ManualMappingCuration	0.85	
gmeow:actionExtract	skos:exactMatch	odrl:extract	semapv:ManualMappingCuration	0.85	
gmeow:actionGive	skos:exactMatch	odrl:give	semapv:ManualMappingCuration	0.85	
gmeow:actionGrantUse	skos:exactMatch	odrl:grantUse	semapv:ManualMappingCuration	0.85	
gmeow:actionInclude	skos:exactMatch	odrl:include	semapv:ManualMappingCuration	0.85	
gmeow:actionIndex	skos:exactMatch	odrl:index	semapv:ManualMappingCuration	0.85	
gmeow:actionInform	skos:exactMatch	odrl:inform	semapv:ManualMappingCuration	0.85	
gmeow:actionInstall	skos:exactMatch	odrl:install	semapv:ManualMappingCuration	0.85	
gmeow:actionLease	skos:exactMatch	odrl:lease	semapv:ManualMappingCuration	0.85	
gmeow:actionLend	skos:exactMatch	odrl:lend	semapv:ManualMappingCuration	0.85	
gmeow:actionModify	skos:exactMatch	odrl:modify	semapv:ManualMappingCuration	0.85	
gmeow:actionMove	skos:exactMatch	odrl:move	semapv:ManualMappingCuration	0.85	
gmeow:actionNextPolicy	skos:exactMatch	odrl:nextPolicy	semapv:ManualMappingCuration	0.85	
gmeow:actionObtainConsent	skos:exactMatch	odrl:obtainConsent	semapv:ManualMappingCuration	0.8	
gmeow:actionPlay	skos:exactMatch	odrl:play	semapv:ManualMappingCuration	0.85	
gmeow:actionPresent	skos:exactMatch	odrl:present	semapv:ManualMappingCuration	0.85	
gmeow:actionPrint	skos:exactMatch	odrl:print	semapv:ManualMappingCuration	0.85	
gmeow:actionRead	skos:exactMatch	odrl:read	semapv:ManualMappingCuration	0.85	
gmeow:actionReproduce	skos:closeMatch	cc:Reproduction	semapv:ManualMappingCuration	0.85	CC REL Reproduction
gmeow:actionReproduce	skos:exactMatch	odrl:reproduce	semapv:ManualMappingCuration	0.9	
gmeow:actionRetainNotice	skos:closeMatch	cc:Notice	semapv:ManualMappingCuration	0.8	CC REL Notice (retain copyright/licence notices)
gmeow:actionReviewPolicy	skos:exactMatch	odrl:reviewPolicy	semapv:ManualMappingCuration	0.85	
gmeow:actionSell	skos:exactMatch	odrl:sell	semapv:ManualMappingCuration	0.85	
gmeow:actionShareAlike	skos:closeMatch	cc:ShareAlike	semapv:ManualMappingCuration	0.85	CC REL Share Alike
gmeow:actionShareAlike	skos:exactMatch	odrl:shareAlike	semapv:ManualMappingCuration	0.85	
gmeow:actionStream	skos:exactMatch	odrl:stream	semapv:ManualMappingCuration	0.85	
gmeow:actionSynchronize	skos:exactMatch	odrl:synchronize	semapv:ManualMappingCuration	0.85	
gmeow:actionTextToSpeech	skos:exactMatch	odrl:textToSpeech	semapv:ManualMappingCuration	0.85	
gmeow:actionTransfer	skos:exactMatch	odrl:transfer	semapv:ManualMappingCuration	0.85	
gmeow:actionTransform	skos:exactMatch	odrl:transform	semapv:ManualMappingCuration	0.85	
gmeow:actionTranslate	skos:exactMatch	odrl:translate	semapv:ManualMappingCuration	0.85	
gmeow:actionUninstall	skos:exactMatch	odrl:uninstall	semapv:ManualMappingCuration	0.85	
gmeow:actionUse	skos:exactMatch	odrl:use	semapv:ManualMappingCuration	0.85	
gmeow:actionWatermark	skos:exactMatch	odrl:watermark	semapv:ManualMappingCuration	0.85	
gmeow:attributionText	skos:closeMatch	cc:attributionName	semapv:ManualMappingCuration	0.85	
gmeow:attributionText	skos:closeMatch	schema:creditText	semapv:ManualMappingCuration	0.85	
gmeow:attributionUrl	skos:closeMatch	cc:attributionURL	semapv:ManualMappingCuration	0.85	
gmeow:conditionsOfAccess	skos:exactMatch	schema:conditionsOfAccess	semapv:ManualMappingCuration	0.9	
gmeow:conflictInvalid	skos:exactMatch	odrl:invalid	semapv:ManualMappingCuration	0.85	
gmeow:conflictPerm	skos:exactMatch	odrl:perm	semapv:ManualMappingCuration	0.85	
gmeow:conflictProhibit	skos:exactMatch	odrl:prohibit	semapv:ManualMappingCuration	0.85	
gmeow:conflictStrategy	skos:closeMatch	odrl:conflict	semapv:ManualMappingCuration	0.8	the policy conflict-resolution strategy
gmeow:conformsTo	skos:closeMatch	odrl:profile	semapv:ManualMappingCuration	0.9	
gmeow:constraintLogic	skos:relatedMatch	odrl:operator	semapv:ManualMappingCuration	0.5	the logical-constraint operator (and/or/xone)
gmeow:constraintOperator	skos:closeMatch	odrl:operator	semapv:ManualMappingCuration	0.9	the constraint operator
gmeow:copyrightHolder	skos:closeMatch	dcterms:rightsHolder	semapv:ManualMappingCuration	0.85	
gmeow:copyrightHolder	skos:closeMatch	schema:copyrightHolder	semapv:ManualMappingCuration	0.85	
gmeow:copyrightHolder	skos:relatedMatch	ma:isCopyrightedBy	semapv:ManualMappingCuration	0.6	ma-ont copyrighted-by
gmeow:copyrightNotice	skos:closeMatch	ma:copyright	semapv:ManualMappingCuration	0.75	ma-ont copyright statement
gmeow:copyrightNotice	skos:closeMatch	schema:copyrightNotice	semapv:ManualMappingCuration	0.9	
gmeow:copyrightNotice	skos:relatedMatch	dc:rights	semapv:ManualMappingCuration	0.6	the DC elements 1.1 rights term (as used on the GMEOW root ontology)
gmeow:copyrightNotice	skos:relatedMatch	dcterms:rights	semapv:ManualMappingCuration	0.8	
gmeow:copyrightStatus	skos:relatedMatch	premis:RightsStatus	semapv:ManualMappingCuration	0.55	the PREMIS 3 rights-status of an object (preservation rights)
gmeow:copyrightStatusInCopyright	skos:closeMatch	rstmt:InC/1.0/	semapv:ManualMappingCuration	0.8	RightsStatements.org In Copyright
gmeow:copyrightStatusInCopyrightEducationalUse	skos:closeMatch	rstmt:InC-EDU/1.0/	semapv:ManualMappingCuration	0.8	RightsStatements.org InC-EDU
gmeow:copyrightStatusInCopyrightEuOrphanWork	skos:closeMatch	rstmt:InC-OW-EU/1.0/	semapv:ManualMappingCuration	0.8	RightsStatements.org InC-OW-EU
gmeow:copyrightStatusInCopyrightNonCommercialUse	skos:closeMatch	rstmt:InC-NC/1.0/	semapv:ManualMappingCuration	0.8	RightsStatements.org InC-NC
gmeow:copyrightStatusInCopyrightRightsholderUnlocatable	skos:closeMatch	rstmt:InC-RUU/1.0/	semapv:ManualMappingCuration	0.8	RightsStatements.org InC-RUU
gmeow:copyrightStatusNoCopyrightContractualRestrictions	skos:closeMatch	rstmt:NoC-CR/1.0/	semapv:ManualMappingCuration	0.8	RightsStatements.org NoC-CR
gmeow:copyrightStatusNoCopyrightNonCommercialOnly	skos:closeMatch	rstmt:NoC-NC/1.0/	semapv:ManualMappingCuration	0.8	RightsStatements.org NoC-NC
gmeow:copyrightStatusNoCopyrightOtherLegalRestrictions	skos:closeMatch	rstmt:NoC-OKLR/1.0/	semapv:ManualMappingCuration	0.8	RightsStatements.org NoC-OKLR
gmeow:copyrightStatusNoCopyrightUnitedStates	skos:closeMatch	rstmt:NoC-US/1.0/	semapv:ManualMappingCuration	0.8	RightsStatements.org NoC-US
gmeow:copyrightStatusNoKnownCopyright	skos:closeMatch	rstmt:NKC/1.0/	semapv:ManualMappingCuration	0.8	RightsStatements.org No Known Copyright
gmeow:copyrightStatusNotEvaluated	skos:closeMatch	rstmt:CNE/1.0/	semapv:ManualMappingCuration	0.8	RightsStatements.org Copyright Not Evaluated
gmeow:copyrightStatusPublicDomain	skos:closeMatch	ccpd:mark/1.0/	semapv:ManualMappingCuration	0.75	the Creative Commons Public Domain Mark
gmeow:copyrightStatusUndetermined	skos:closeMatch	rstmt:UND/1.0/	semapv:ManualMappingCuration	0.8	RightsStatements.org UND
gmeow:copyrightYear	skos:closeMatch	dcterms:dateCopyrighted	semapv:ManualMappingCuration	0.8	
gmeow:copyrightYear	skos:closeMatch	schema:copyrightYear	semapv:ManualMappingCuration	0.9	
gmeow:hasDuty	skos:closeMatch	odrl:obligation	semapv:ManualMappingCuration	0.8	a policy-level duty / obligation
gmeow:hasDuty	skos:relatedMatch	cc:requires	semapv:ManualMappingCuration	0.6	CC REL requires (the licence-level required actions)
gmeow:hasDuty	skos:relatedMatch	odrl:duty	semapv:ManualMappingCuration	0.7	the permission-scoped duty form of an obligation
gmeow:hasLicense	skos:closeMatch	cc:license	semapv:ManualMappingCuration	0.8	
gmeow:hasLicense	skos:closeMatch	schema:license	semapv:ManualMappingCuration	0.85	
gmeow:hasLicense	skos:exactMatch	dcterms:license	semapv:ManualMappingCuration	0.9	
gmeow:hasLicense	skos:relatedMatch	spdx:licenseConcluded	semapv:ManualMappingCuration	0.6	the concluded licence of an SPDX package/file (analyst-determined)
gmeow:hasLicense	skos:relatedMatch	spdx:licenseDeclared	semapv:ManualMappingCuration	0.65	the declared licence of an SPDX package/file (the SBOM use)
gmeow:hasPermission	skos:closeMatch	odrl:permission	semapv:ManualMappingCuration	0.85	a policy's permission rule
gmeow:hasPermission	skos:relatedMatch	cc:permits	semapv:ManualMappingCuration	0.6	CC REL permits (the licence-level allowed actions)
gmeow:hasPermission	skos:relatedMatch	ma:hasPermissions	semapv:ManualMappingCuration	0.55	ma-ont permissions
gmeow:hasPermission	skos:relatedMatch	schema:hasDigitalDocumentPermission	semapv:ManualMappingCuration	0.5	schema.org has-permission
gmeow:hasProhibition	skos:closeMatch	odrl:prohibition	semapv:ManualMappingCuration	0.85	a policy's prohibition rule
gmeow:hasProhibition	skos:relatedMatch	cc:prohibits	semapv:ManualMappingCuration	0.6	CC REL prohibits (the licence-level forbidden actions)
gmeow:hasRightsStatement	skos:closeMatch	ma:hasPolicy	semapv:ManualMappingCuration	0.7	ma-ont policy link
gmeow:hasRightsStatement	skos:closeMatch	odrl:hasPolicy	semapv:ManualMappingCuration	0.9	
gmeow:isAccessibleForFree	skos:exactMatch	schema:isAccessibleForFree	semapv:ManualMappingCuration	0.95	
gmeow:isAccessibleForFree	skos:relatedMatch	dcterms:accessRights	semapv:ManualMappingCuration	0.55	free-access flag relates to the DC access-rights statement (boolean vs. policy text)
gmeow:isOsiApproved	skos:closeMatch	spdx:isOsiApproved	semapv:ManualMappingCuration	0.85	
gmeow:leftOpAbsolutePosition	skos:exactMatch	odrl:absolutePosition	semapv:ManualMappingCuration	0.85	
gmeow:leftOpAbsoluteSize	skos:exactMatch	odrl:absoluteSize	semapv:ManualMappingCuration	0.85	
gmeow:leftOpAbsoluteSpatialPosition	skos:exactMatch	odrl:absoluteSpatialPosition	semapv:ManualMappingCuration	0.85	
gmeow:leftOpAbsoluteTemporalPosition	skos:exactMatch	odrl:absoluteTemporalPosition	semapv:ManualMappingCuration	0.85	
gmeow:leftOpCount	skos:exactMatch	odrl:count	semapv:ManualMappingCuration	0.85	
gmeow:leftOpDateTime	skos:exactMatch	odrl:dateTime	semapv:ManualMappingCuration	0.85	
gmeow:leftOpDelayPeriod	skos:exactMatch	odrl:delayPeriod	semapv:ManualMappingCuration	0.85	
gmeow:leftOpDeliveryChannel	skos:exactMatch	odrl:deliveryChannel	semapv:ManualMappingCuration	0.85	
gmeow:leftOpDevice	skos:exactMatch	odrl:device	semapv:ManualMappingCuration	0.85	
gmeow:leftOpElapsedTime	skos:exactMatch	odrl:elapsedTime	semapv:ManualMappingCuration	0.85	
gmeow:leftOpEvent	skos:exactMatch	odrl:event	semapv:ManualMappingCuration	0.85	
gmeow:leftOpFileFormat	skos:exactMatch	odrl:fileFormat	semapv:ManualMappingCuration	0.85	
gmeow:leftOpIndustry	skos:exactMatch	odrl:industry	semapv:ManualMappingCuration	0.85	
gmeow:leftOpLanguage	skos:exactMatch	odrl:language	semapv:ManualMappingCuration	0.85	
gmeow:leftOpMedia	skos:exactMatch	odrl:media	semapv:ManualMappingCuration	0.85	
gmeow:leftOpMeteredTime	skos:exactMatch	odrl:meteredTime	semapv:ManualMappingCuration	0.85	
gmeow:leftOpPayAmount	skos:exactMatch	odrl:payAmount	semapv:ManualMappingCuration	0.85	
gmeow:leftOpPercentage	skos:exactMatch	odrl:percentage	semapv:ManualMappingCuration	0.85	
gmeow:leftOpProduct	skos:exactMatch	odrl:product	semapv:ManualMappingCuration	0.85	
gmeow:leftOpPurpose	skos:exactMatch	odrl:purpose	semapv:ManualMappingCuration	0.85	
gmeow:leftOpRecipient	skos:exactMatch	odrl:recipient	semapv:ManualMappingCuration	0.85	
gmeow:leftOpRelativePosition	skos:exactMatch	odrl:relativePosition	semapv:ManualMappingCuration	0.85	
gmeow:leftOpRelativeSize	skos:exactMatch	odrl:relativeSize	semapv:ManualMappingCuration	0.85	
gmeow:leftOpRelativeSpatialPosition	skos:exactMatch	odrl:relativeSpatialPosition	semapv:ManualMappingCuration	0.85	
gmeow:leftOpRelativeTemporalPosition	skos:exactMatch	odrl:relativeTemporalPosition	semapv:ManualMappingCuration	0.85	
gmeow:leftOpResolution	skos:exactMatch	odrl:resolution	semapv:ManualMappingCuration	0.85	
gmeow:leftOpSpatial	skos:exactMatch	odrl:spatial	semapv:ManualMappingCuration	0.85	
gmeow:leftOpSpatialCoordinates	skos:exactMatch	odrl:spatialCoordinates	semapv:ManualMappingCuration	0.85	
gmeow:leftOpSystem	skos:exactMatch	odrl:system	semapv:ManualMappingCuration	0.85	
gmeow:leftOpSystemDevice	skos:exactMatch	odrl:systemDevice	semapv:ManualMappingCuration	0.85	
gmeow:leftOpTimeInterval	skos:exactMatch	odrl:timeInterval	semapv:ManualMappingCuration	0.85	
gmeow:leftOpUnitOfCount	skos:exactMatch	odrl:unitOfCount	semapv:ManualMappingCuration	0.85	
gmeow:leftOpVersion	skos:exactMatch	odrl:version	semapv:ManualMappingCuration	0.85	
gmeow:leftOpVirtualLocation	skos:exactMatch	odrl:virtualLocation	semapv:ManualMappingCuration	0.85	
gmeow:leftOperand	skos:closeMatch	odrl:leftOperand	semapv:ManualMappingCuration	0.9	the constraint left operand
gmeow:licenseText	skos:closeMatch	spdx:licenseText	semapv:ManualMappingCuration	0.85	
gmeow:licenseText	skos:relatedMatch	cc:legalcode	semapv:ManualMappingCuration	0.5	CC REL legal-code reference
gmeow:licensee	skos:closeMatch	odrl:assignee	semapv:ManualMappingCuration	0.7	the party receiving the licence
gmeow:licensor	skos:closeMatch	odrl:assigner	semapv:ManualMappingCuration	0.8	the party granting the licence
gmeow:logicAnd	skos:exactMatch	odrl:and	semapv:ManualMappingCuration	0.85	and (all) (odrl:and)
gmeow:logicAndSequence	skos:exactMatch	odrl:andSequence	semapv:ManualMappingCuration	0.85	and (ordered) (odrl:andSequence)
gmeow:logicConstraintMember	skos:closeMatch	odrl:operand	semapv:ManualMappingCuration	0.8	a logical constraint's member
gmeow:logicOr	skos:exactMatch	odrl:or	semapv:ManualMappingCuration	0.85	or (any) (odrl:or)
gmeow:logicXone	skos:exactMatch	odrl:xone	semapv:ManualMappingCuration	0.85	exactly one (odrl:xone)
gmeow:operatorEq	skos:exactMatch	odrl:eq	semapv:ManualMappingCuration	0.85	
gmeow:operatorGt	skos:exactMatch	odrl:gt	semapv:ManualMappingCuration	0.85	
gmeow:operatorGteq	skos:exactMatch	odrl:gteq	semapv:ManualMappingCuration	0.85	
gmeow:operatorHasPart	skos:exactMatch	odrl:hasPart	semapv:ManualMappingCuration	0.85	
gmeow:operatorIsA	skos:exactMatch	odrl:isA	semapv:ManualMappingCuration	0.85	
gmeow:operatorIsAllOf	skos:exactMatch	odrl:isAllOf	semapv:ManualMappingCuration	0.85	
gmeow:operatorIsAnyOf	skos:exactMatch	odrl:isAnyOf	semapv:ManualMappingCuration	0.85	
gmeow:operatorIsNoneOf	skos:exactMatch	odrl:isNoneOf	semapv:ManualMappingCuration	0.85	
gmeow:operatorIsPartOf	skos:exactMatch	odrl:isPartOf	semapv:ManualMappingCuration	0.85	
gmeow:operatorLt	skos:exactMatch	odrl:lt	semapv:ManualMappingCuration	0.85	
gmeow:operatorLteq	skos:exactMatch	odrl:lteq	semapv:ManualMappingCuration	0.85	
gmeow:operatorNeq	skos:exactMatch	odrl:neq	semapv:ManualMappingCuration	0.85	
gmeow:rightOperand	skos:closeMatch	odrl:rightOperand	semapv:ManualMappingCuration	0.9	the constraint right operand value
gmeow:rightOperandReference	skos:closeMatch	odrl:rightOperandReference	semapv:ManualMappingCuration	0.85	the IRI-valued right operand
gmeow:ruleAction	skos:closeMatch	odrl:action	semapv:ManualMappingCuration	0.85	the regulated action of a rule
gmeow:ruleAction	skos:relatedMatch	premis:act	semapv:ManualMappingCuration	0.6	the PREMIS act a rights basis allows
gmeow:ruleAssignee	skos:closeMatch	odrl:assignee	semapv:ManualMappingCuration	0.85	the party a rule applies to
gmeow:ruleAssignee	skos:relatedMatch	odrl:Party	semapv:ManualMappingCuration	0.4	a rule's party is an odrl:Party
gmeow:ruleConsequence	skos:relatedMatch	odrl:consequence	semapv:ManualMappingCuration	0.7	
gmeow:ruleConsequence	skos:relatedMatch	odrl:remedy	semapv:ManualMappingCuration	0.65	
gmeow:ruleConstraint	skos:closeMatch	odrl:constraint	semapv:ManualMappingCuration	0.85	a rule's constraint
gmeow:ruleTarget	skos:closeMatch	odrl:target	semapv:ManualMappingCuration	0.8	the asset a single rule regulates
gmeow:spdxLicenseId	skos:closeMatch	spdx:licenseId	semapv:ManualMappingCuration	0.9	
gmeow:spdxLicenseName	skos:closeMatch	spdx:name	semapv:ManualMappingCuration	0.85	
gmeow:statementAbout	skos:closeMatch	odrl:target	semapv:ManualMappingCuration	0.75	the asset a policy / rule governs
gmeow:usageInfo	skos:exactMatch	schema:usageInfo	semapv:ManualMappingCuration	0.9	
